#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
scaffold11.g3891.t1	554065.XP_005844411.1	5.92e-132	409.0	KOG0667@1|root,KOG0667@2759|Eukaryota,37JY4@33090|Viridiplantae,34GP2@3041|Chlorophyta	3041|Chlorophyta	T	Belongs to the protein kinase superfamily	-	-	2.7.12.1	ko:K08825,ko:K18669	ko04111,map04111	-	-	-	ko00000,ko00001,ko01000,ko01001,ko04131	-	-	-	Pkinase
scaffold11.g3896.t1	554065.XP_005851937.1	7.33e-60	234.0	COG4886@1|root,KOG0531@2759|Eukaryota,37WS4@33090|Viridiplantae,34KDM@3041|Chlorophyta	3041|Chlorophyta	T	axoneme assembly	-	-	-	ko:K16475	-	-	-	-	ko00000,ko03036	-	-	-	LRR_4,LRR_8
scaffold11.g3897.t1	554065.XP_005852253.1	1.85e-93	278.0	COG5574@1|root,KOG0823@2759|Eukaryota,37WFA@33090|Viridiplantae,34IQB@3041|Chlorophyta	3041|Chlorophyta	O	RING-type zinc-finger	-	-	2.3.2.27	ko:K10666	ko04141,map04141	-	-	-	ko00000,ko00001,ko01000,ko04121	-	-	-	zf-C3HC4,zf-C3HC4_3
scaffold11.g3898.t1	554065.XP_005851931.1	9.68e-57	183.0	COG2138@1|root,2RXIW@2759|Eukaryota,37TYY@33090|Viridiplantae,34I6B@3041|Chlorophyta	3041|Chlorophyta	H	CbiX	-	-	4.99.1.4	ko:K03794	ko00860,ko01100,ko01110,map00860,map01100,map01110	M00121	R02864	RC01012	ko00000,ko00001,ko00002,ko01000	-	-	-	CbiX
scaffold11.g3900.t1	554065.XP_005844172.1	0.0	1407.0	COG1026@1|root,KOG2019@2759|Eukaryota,37R6J@33090|Viridiplantae,34GSW@3041|Chlorophyta	3041|Chlorophyta	O	Peptidase M16C associated	-	-	-	ko:K06972	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	M16C_assoc,Peptidase_M16,Peptidase_M16_C
scaffold11.g3905.t1	248742.XP_005649512.1	2.14e-173	523.0	COG1236@1|root,KOG1135@2759|Eukaryota,37MIA@33090|Viridiplantae,34H8V@3041|Chlorophyta	3041|Chlorophyta	A	Beta-Casp domain	-	-	-	ko:K14402	ko03015,map03015	-	-	-	ko00000,ko00001,ko03019	-	-	-	Beta-Casp,CPSF100_C,Lactamase_B_6,RMMBL
scaffold11.g3906.t1	554065.XP_005851968.1	9.58e-55	181.0	KOG3156@1|root,KOG3156@2759|Eukaryota,37ICW@33090|Viridiplantae,34KU8@3041|Chlorophyta	3041|Chlorophyta	S	Protein of unknown function (DUF1640)	-	-	-	ko:K22137	-	-	-	-	ko00000,ko03029	-	-	-	DUF1640
scaffold11.g3907.t1	554065.XP_005852238.1	6.7e-231	668.0	KOG2204@1|root,KOG2204@2759|Eukaryota,37I6P@33090|Viridiplantae,34JS6@3041|Chlorophyta	3041|Chlorophyta	G	Belongs to the glycosyl hydrolase 47 family	-	-	3.2.1.113	ko:K01230	ko00510,ko00513,ko01100,ko04141,map00510,map00513,map01100,map04141	M00073,M00074	R05982,R06722	-	ko00000,ko00001,ko00002,ko01000,ko04131	-	GH47	-	Glyco_hydro_47
scaffold11.g3908.t1	554065.XP_005851941.1	1.03e-188	534.0	COG0430@1|root,KOG3980@2759|Eukaryota,37ND3@33090|Viridiplantae,34HEJ@3041|Chlorophyta	3041|Chlorophyta	A	RNA 3'-terminal phosphate cyclase (RTC), insert domain	-	-	-	ko:K11108	ko03008,map03008	-	-	-	ko00000,ko00001,ko03009	-	-	-	RTC,RTC_insert
scaffold11.g3909.t1	554065.XP_005852257.1	1.52e-275	764.0	COG0112@1|root,KOG2467@2759|Eukaryota,37KTU@33090|Viridiplantae,34GQI@3041|Chlorophyta	3041|Chlorophyta	H	Interconversion of serine and glycine	-	-	2.1.2.1	ko:K00600	ko00260,ko00460,ko00630,ko00670,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko01523,map00260,map00460,map00630,map00670,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map01523	M00140,M00141,M00346,M00532	R00945,R09099	RC00022,RC00112,RC01583,RC02958	ko00000,ko00001,ko00002,ko01000	-	-	-	SHMT
scaffold11.g3910.t1	554065.XP_005851951.1	4.46e-120	404.0	KOG2217@1|root,KOG2217@2759|Eukaryota,37HSG@33090|Viridiplantae,34IYN@3041|Chlorophyta	3041|Chlorophyta	A	SART-1 family	-	-	-	ko:K11984	ko03040,map03040	M00354	-	-	ko00000,ko00001,ko00002,ko03041,ko04121	-	-	-	SART-1
scaffold11.g3911.t1	3075.A0A087SAS7	0.0	1057.0	COG1245@1|root,KOG0063@2759|Eukaryota,37NH5@33090|Viridiplantae,34JHI@3041|Chlorophyta	3041|Chlorophyta	A	Possible Fer4-like domain in RNase L inhibitor, RLI	-	-	-	ko:K06174	-	-	-	-	ko00000,ko03009	-	-	-	ABC_tran,Fer4,RLI
scaffold11.g3913.t1	554065.XP_005852158.1	2.13e-87	321.0	COG5190@1|root,KOG0323@2759|Eukaryota,37JB3@33090|Viridiplantae,34IC4@3041|Chlorophyta	3041|Chlorophyta	K	RNA polymerase II C-terminal domain phosphatase-like	-	-	3.1.3.16	ko:K18998	-	-	-	-	ko00000,ko01000,ko01009,ko03021	-	-	-	NIF,PHD,dsrm
scaffold11.g3914.t1	554065.XP_005851829.1	0.0	932.0	COG1866@1|root,2QQI5@2759|Eukaryota,37K60@33090|Viridiplantae,34JQE@3041|Chlorophyta	3041|Chlorophyta	G	carboxykinase	-	-	4.1.1.49	ko:K01610	ko00010,ko00020,ko00620,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00620,map00710,map01100,map01110,map01120,map01130,map01200	M00003,M00170	R00341	RC00002,RC02741	ko00000,ko00001,ko00002,ko01000	-	-	-	PEPCK_ATP
scaffold11.g3915.t1	554065.XP_005852160.1	2.65e-243	777.0	2CRA3@1|root,2R7FS@2759|Eukaryota,37YBM@33090|Viridiplantae,34K8U@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
scaffold11.g3916.t1	554065.XP_005852186.1	6.77e-137	413.0	COG0814@1|root,KOG1305@2759|Eukaryota,37M9V@33090|Viridiplantae,34KST@3041|Chlorophyta	3041|Chlorophyta	E	Transmembrane amino acid transporter protein	-	-	-	ko:K14997	-	-	-	-	ko00000,ko02000	2.A.18.6	-	-	Aa_trans
scaffold11.g3917.t1	554065.XP_005848689.1	8.51e-71	215.0	COG5262@1|root,KOG1756@2759|Eukaryota,37UXP@33090|Viridiplantae,34M3A@3041|Chlorophyta	3041|Chlorophyta	B	Belongs to the histone H2A family	-	-	-	ko:K11251	ko04217,ko05034,ko05322,map04217,map05034,map05322	-	-	-	ko00000,ko00001,ko03036,ko04147	-	-	-	Histone,Histone_H2A_C
scaffold11.g3918.t1	248742.XP_005648813.1	7.47e-48	166.0	COG2867@1|root,KOG3177@2759|Eukaryota,37NMA@33090|Viridiplantae,34N1D@3041|Chlorophyta	3041|Chlorophyta	I	Polyketide cyclase / dehydrase and lipid transport	-	-	-	ko:K18588	-	-	-	-	ko00000	-	-	-	Polyketide_cyc
scaffold11.g3922.t1	3075.A0A087SSN1	9.2e-169	503.0	COG4775@1|root,2QSQ3@2759|Eukaryota,37K6I@33090|Viridiplantae,34JG8@3041|Chlorophyta	3041|Chlorophyta	M	Surface antigen	-	-	-	ko:K07277	-	-	-	-	ko00000,ko02000,ko03029	1.B.33	-	-	Bac_surface_Ag,POTRA
scaffold11.g3923.t1	554065.XP_005852168.1	4.01e-127	429.0	COG5043@1|root,2RP0A@2759|Eukaryota,380E1@33090|Viridiplantae,34MGV@3041|Chlorophyta	3041|Chlorophyta	U	Domain of unknown function (DUF4782)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4782,Pex24p
scaffold11.g3924.t1	3075.A0A087SSM8	5.1e-72	237.0	COG0697@1|root,KOG2766@2759|Eukaryota,37SNK@33090|Viridiplantae,34MEQ@3041|Chlorophyta	3041|Chlorophyta	EG	Solute carrier family 35	-	-	-	ko:K15287	-	-	-	-	ko00000,ko02000	-	-	-	SLC35F
scaffold11.g3925.t1	554065.XP_005852169.1	3.5e-113	348.0	COG0814@1|root,KOG1305@2759|Eukaryota,37M9V@33090|Viridiplantae,34KST@3041|Chlorophyta	3041|Chlorophyta	E	Transmembrane amino acid transporter protein	-	-	-	-	-	-	-	-	-	-	-	-	Aa_trans
scaffold11.g3926.t1	554065.XP_005848612.1	2.97e-250	715.0	COG1034@1|root,COG4624@1|root,KOG2282@2759|Eukaryota,KOG2439@2759|Eukaryota,37YS8@33090|Viridiplantae,34JZT@3041|Chlorophyta	3041|Chlorophyta	Y	Belongs to the NARF family	HYD2	-	-	-	-	-	-	-	-	-	-	-	Fe_hyd_SSU,Fe_hyd_lg_C,Fer2_4,NADH-G_4Fe-4S_3
scaffold11.g3927.t1	3055.EDO98094	5.42e-110	334.0	COG0110@1|root,KOG4750@2759|Eukaryota,37J8A@33090|Viridiplantae,34P4A@3041|Chlorophyta	3041|Chlorophyta	E	Serine acetyltransferase, N-terminal	-	-	2.3.1.30	ko:K00640	ko00270,ko00920,ko01100,ko01110,ko01120,ko01200,ko01230,ko05111,map00270,map00920,map01100,map01110,map01120,map01200,map01230,map05111	M00021	R00586	RC00004,RC00041	ko00000,ko00001,ko00002,ko01000	-	-	-	Hexapep,SATase_N
scaffold11.g3928.t1	554065.XP_005852164.1	1.78e-281	826.0	COG5329@1|root,KOG1888@2759|Eukaryota,37R6R@33090|Viridiplantae,34HK6@3041|Chlorophyta	3041|Chlorophyta	I	SacI homology domain	-	-	-	-	-	-	-	-	-	-	-	-	Syja_N,WW
scaffold11.g3931.t1	554065.XP_005851832.1	8.37e-65	200.0	COG0537@1|root,KOG3275@2759|Eukaryota,37TS8@33090|Viridiplantae,34HXC@3041|Chlorophyta	3041|Chlorophyta	T	HIT domain	-	-	-	ko:K02503	-	-	-	-	ko00000,ko04147	-	-	iRC1080.CRv4_Au5_s6_g12858_t1	HIT
scaffold11.g3933.t1	3075.A0A087SQE7	3.6e-203	585.0	COG5167@1|root,KOG2395@2759|Eukaryota,37P07@33090|Viridiplantae,34K2T@3041|Chlorophyta	3041|Chlorophyta	U	VID27 cytoplasmic protein	-	-	-	-	-	-	-	-	-	-	-	-	VID27
scaffold11.g3937.t1	3075.A0A087SKP7	7.27e-163	504.0	COG3158@1|root,2QPSA@2759|Eukaryota,37JCM@33090|Viridiplantae,34K9X@3041|Chlorophyta	3041|Chlorophyta	P	Potassium transporter	-	-	-	ko:K03549	-	-	-	-	ko00000,ko02000	2.A.72	-	-	K_trans
scaffold11.g3941.t1	554065.XP_005851867.1	1.55e-197	574.0	COG0661@1|root,KOG1235@2759|Eukaryota,37IRM@33090|Viridiplantae,34H8A@3041|Chlorophyta	3041|Chlorophyta	S	ABC1 family	-	-	-	ko:K08869	-	-	-	-	ko00000,ko01001	-	-	-	ABC1
scaffold11.g3942.t1	554065.XP_005851873.1	1.86e-89	274.0	COG0685@1|root,KOG0564@2759|Eukaryota,37IS3@33090|Viridiplantae,34KBR@3041|Chlorophyta	3041|Chlorophyta	E	Methylenetetrahydrofolate reductase	-	-	1.5.1.20	ko:K00297	ko00670,ko00720,ko01100,ko01120,ko01200,ko01523,map00670,map00720,map01100,map01120,map01200,map01523	M00377	R01224,R07168	RC00081	ko00000,ko00001,ko00002,ko01000	-	-	-	MTHFR
scaffold11.g3944.t1	3075.A0A087SQI4	4.19e-67	228.0	COG5531@1|root,KOG1946@2759|Eukaryota,37Q9W@33090|Viridiplantae,34K8B@3041|Chlorophyta	3041|Chlorophyta	K	SWIB/MDM2 domain	-	-	-	ko:K15223	-	-	-	-	ko00000,ko03021	-	-	-	DEK_C,HMG_box,SWIB
scaffold11.g3945.t1	554065.XP_005851871.1	1.59e-52	202.0	2CNRF@1|root,2S41F@2759|Eukaryota,37W9S@33090|Viridiplantae,34M5I@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
scaffold11.g3946.t1	554065.XP_005852195.1	1.21e-61	233.0	KOG1164@1|root,KOG1164@2759|Eukaryota,3801Z@33090|Viridiplantae,34M2H@3041|Chlorophyta	3041|Chlorophyta	T	Protein kinase domain	-	-	2.7.11.26	ko:K08815	-	-	-	-	ko00000,ko01000,ko01001	-	-	-	Pkinase
scaffold11.g3948.t1	554065.XP_005852205.1	7.74e-33	135.0	2EU49@1|root,2SWBX@2759|Eukaryota,382FP@33090|Viridiplantae,34NBC@3041|Chlorophyta	3041|Chlorophyta	S	Sel1-like repeats.	-	-	-	-	-	-	-	-	-	-	-	-	F-box-like,Sel1
scaffold11.g3952.t1	554065.XP_005851884.1	0.0	1037.0	COG0069@1|root,KOG0399@2759|Eukaryota,37RTT@33090|Viridiplantae,34GWT@3041|Chlorophyta	3041|Chlorophyta	E	glutamate synthase	GLT	-	1.4.1.13,1.4.1.14	ko:K00264	ko00250,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00910,map01100,map01110,map01120,map01130,map01230	-	R00093,R00114,R00248	RC00006,RC00010,RC02799	ko00000,ko00001,ko01000	-	-	-	Fer4_20,GATase_2,GXGXG,Glu_syn_central,Glu_synthase,Pyr_redox_2
scaffold11.g3955.t1	554065.XP_005849210.1	1.26e-128	393.0	COG1252@1|root,KOG2495@2759|Eukaryota,37KB7@33090|Viridiplantae,34HDT@3041|Chlorophyta	3041|Chlorophyta	C	Pyridine nucleotide-disulphide oxidoreductase	-	-	1.6.5.9	ko:K17871	-	-	-	-	ko00000,ko01000	-	-	-	Pyr_redox_2
scaffold11.g3956.t1	554065.XP_005849210.1	5.11e-104	327.0	COG1252@1|root,KOG2495@2759|Eukaryota,37KB7@33090|Viridiplantae,34HDT@3041|Chlorophyta	3041|Chlorophyta	C	Pyridine nucleotide-disulphide oxidoreductase	-	-	1.6.5.9	ko:K17871	-	-	-	-	ko00000,ko01000	-	-	-	Pyr_redox_2
scaffold11.g3957.t1	554065.XP_005851896.1	2.73e-178	556.0	KOG1248@1|root,KOG1248@2759|Eukaryota,37QZF@33090|Viridiplantae,34GX6@3041|Chlorophyta	3041|Chlorophyta	S	NUC173 domain	-	-	-	ko:K14794	-	-	-	-	ko00000,ko03009	-	-	-	NUC173
scaffold11.g3958.t1	3067.XP_002945972.1	4.57e-182	540.0	COG0017@1|root,KOG0556@2759|Eukaryota,37RJY@33090|Viridiplantae,34GPD@3041|Chlorophyta	3041|Chlorophyta	J	tRNA synthetases class II (D, K and N)	-	-	6.1.1.12	ko:K22503	ko00970,map00970	M00359	R05577	RC00055,RC00523	ko00000,ko00001,ko01000,ko01007,ko03016	-	-	iRC1080.CRv4_Au5_s6_g12982_t1	tRNA-synt_2,tRNA_anti-codon
scaffold11.g3960.t1	554065.XP_005852227.1	1.16e-177	507.0	COG1222@1|root,KOG0651@2759|Eukaryota,37NE7@33090|Viridiplantae,34GR2@3041|Chlorophyta	3041|Chlorophyta	O	rubisco activase	RA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	-	-	-	-	-	-	-	-	-	-	AAA
scaffold11.g3962.t1	554065.XP_005852228.1	2e-38	149.0	28IWH@1|root,2QR86@2759|Eukaryota,37RW7@33090|Viridiplantae,34MVJ@3041|Chlorophyta	3041|Chlorophyta	S	BSD domain	-	-	-	-	-	-	-	-	-	-	-	-	BSD
scaffold11.g3963.t1	3075.A0A087SQH6	3.58e-70	232.0	COG5190@1|root,KOG1605@2759|Eukaryota,37ST7@33090|Viridiplantae,34J7F@3041|Chlorophyta	3041|Chlorophyta	K	catalytic domain of ctd-like phosphatases	-	-	-	ko:K17616	-	-	-	-	ko00000,ko01000,ko01009	-	-	-	NIF
scaffold11.g3965.t1	554065.XP_005851813.1	2.01e-58	196.0	2EP29@1|root,2SSBT@2759|Eukaryota,380U8@33090|Viridiplantae,34MJ8@3041|Chlorophyta	3041|Chlorophyta	S	Bifunctional nuclease	-	-	-	-	-	-	-	-	-	-	-	-	DNase-RNase
scaffold11.g3971.t1	554065.XP_005851874.1	1.51e-96	298.0	COG0517@1|root,2S3MT@2759|Eukaryota,37W4P@33090|Viridiplantae,34I60@3041|Chlorophyta	3041|Chlorophyta	S	Domain in cystathionine beta-synthase and other proteins.	-	-	-	ko:K07200	ko04068,ko04152,ko04211,ko04213,ko04371,ko04530,ko04710,ko04714,ko04910,ko04920,ko04921,ko04922,ko04931,ko04932,ko05410,map04068,map04152,map04211,map04213,map04371,map04530,map04710,map04714,map04910,map04920,map04921,map04922,map04931,map04932,map05410	-	-	-	ko00000,ko00001	-	-	-	CBS
scaffold11.g3972.t1	554065.XP_005852209.1	2.34e-75	233.0	COG0214@1|root,KOG1606@2759|Eukaryota,37KWB@33090|Viridiplantae,34H49@3041|Chlorophyta	3041|Chlorophyta	H	Belongs to the PdxS SNZ family	-	-	4.3.3.6	ko:K06215	ko00750,map00750	-	R07456	RC00010,RC01783,RC03043	ko00000,ko00001,ko01000	-	-	-	SOR_SNZ
scaffold11.g3973.t1	554065.XP_005852221.1	0.0	1138.0	COG1643@1|root,KOG0925@2759|Eukaryota,37KVD@33090|Viridiplantae,34H5B@3041|Chlorophyta	3041|Chlorophyta	A	Helicase associated domain (HA2)  Add an annotation	-	-	3.6.4.13	ko:K12820	ko03040,map03040	-	-	-	ko00000,ko00001,ko01000,ko03009,ko03041	-	-	-	AAA_22,DEAD,HA2,Helicase_C,OB_NTP_bind
scaffold11.g3974.t1	554065.XP_005852218.1	2.55e-206	598.0	COG0436@1|root,KOG0258@2759|Eukaryota,37PSU@33090|Viridiplantae,34K8G@3041|Chlorophyta	3041|Chlorophyta	E	alanine aminotransferase	-	-	2.6.1.2	ko:K00814	ko00220,ko00250,ko00710,ko01100,ko01120,ko01200,ko01210,ko01230,map00220,map00250,map00710,map01100,map01120,map01200,map01210,map01230	M00171	R00258	RC00006,RC00008	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_1_2
scaffold11.g3975.t1	554065.XP_005852219.1	2.76e-146	446.0	KOG0758@1|root,KOG0758@2759|Eukaryota,37Q5S@33090|Viridiplantae,34GQY@3041|Chlorophyta	3041|Chlorophyta	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	-	-	-	ko:K15109	ko04714,map04714	-	-	-	ko00000,ko00001,ko02000	2.A.29.8	-	-	Mito_carr
scaffold11.g3979.t1	554065.XP_005851899.1	1.26e-115	343.0	KOG0316@1|root,KOG0316@2759|Eukaryota,37KA4@33090|Viridiplantae,34HKH@3041|Chlorophyta	3041|Chlorophyta	S	WD domain, G-beta repeat	-	-	-	ko:K13124	-	-	-	-	ko00000,ko03041	-	-	-	WD40
scaffold11.g3980.t1	554065.XP_005852231.1	2.7e-109	355.0	KOG2649@1|root,KOG2649@2759|Eukaryota,37KT8@33090|Viridiplantae,34KGT@3041|Chlorophyta	3041|Chlorophyta	S	Zn_pept	-	-	3.4.17.22	ko:K07752	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M14
scaffold11.g3981.t1	554065.XP_005851888.1	1.1e-97	291.0	28JFE@1|root,2QRUJ@2759|Eukaryota,37S8U@33090|Viridiplantae,34IGM@3041|Chlorophyta	3041|Chlorophyta	S	AtCEST,CEST	-	-	-	-	-	-	-	-	-	-	-	-	-
scaffold11.g3982.t1	248742.XP_005648855.1	4.07e-162	473.0	COG5371@1|root,KOG1385@2759|Eukaryota,37J47@33090|Viridiplantae,34JBC@3041|Chlorophyta	3041|Chlorophyta	G	Belongs to the GDA1 CD39 NTPase family	-	-	3.6.1.5	ko:K14641	ko00230,ko00240,map00230,map00240	-	R00086,R00122,R00155,R00159,R00328,R00335,R00514,R00569,R00719,R00961,R02092,R02095	RC00002	ko00000,ko00001,ko01000	-	-	-	GDA1_CD39
scaffold11.g3985.t1	554065.XP_005851902.1	4.82e-27	109.0	2C5X0@1|root,2QSHD@2759|Eukaryota,37MU0@33090|Viridiplantae,34NMR@3041|Chlorophyta	3041|Chlorophyta	S	FR47-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1
scaffold11.g3986.t1	554065.XP_005852233.1	2.34e-107	335.0	COG0702@1|root,KOG1203@2759|Eukaryota,37KM2@33090|Viridiplantae,34JZY@3041|Chlorophyta	3041|Chlorophyta	G	Protein TIC 62, chloroplastic	-	-	-	-	-	-	-	-	-	-	-	-	NAD_binding_10
scaffold11.g3988.t1	554065.XP_005842718.1	4e-116	344.0	COG0414@1|root,KOG3042@2759|Eukaryota,37KSZ@33090|Viridiplantae,34JEA@3041|Chlorophyta	3041|Chlorophyta	H	Pantoate-beta-alanine ligase	-	-	6.3.2.1	ko:K01918	ko00410,ko00770,ko01100,ko01110,map00410,map00770,map01100,map01110	M00119	R02473	RC00096,RC00141	ko00000,ko00001,ko00002,ko01000	-	-	-	Pantoate_ligase
scaffold11.g3989.t1	554065.XP_005843525.1	0.0	1063.0	COG4581@1|root,KOG0948@2759|Eukaryota,37JZT@33090|Viridiplantae,34GZI@3041|Chlorophyta	3041|Chlorophyta	A	DSHCT	-	-	3.6.4.13	ko:K12598	ko03018,map03018	M00393	-	-	ko00000,ko00001,ko00002,ko01000,ko03009,ko03016,ko03019,ko03041	-	-	-	DEAD,DSHCT,Helicase_C,rRNA_proc-arch
scaffold11.g3990.t1	554065.XP_005852230.1	0.0	960.0	COG0513@1|root,KOG0333@2759|Eukaryota,37HJW@33090|Viridiplantae,34JEZ@3041|Chlorophyta	3041|Chlorophyta	A	Belongs to the DEAD box helicase family	-	-	3.6.4.13	ko:K12858	ko03040,map03040	M00354	-	-	ko00000,ko00001,ko00002,ko01000,ko03041	-	-	-	DEAD,Helicase_C
scaffold11.g3994.t1	554065.XP_005852150.1	3.38e-99	293.0	KOG0080@1|root,KOG0080@2759|Eukaryota,37KG9@33090|Viridiplantae,34HU1@3041|Chlorophyta	3041|Chlorophyta	U	rab-related GTPase	-	-	-	ko:K07910	-	-	-	-	ko00000,ko04031,ko04131	-	-	-	Ras
scaffold11.g3995.t1	248742.XP_005648674.1	9.6e-38	164.0	2BG8Q@1|root,2S18V@2759|Eukaryota,388KE@33090|Viridiplantae,34KFB@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	ko:K16628	ko04974,map04974	-	-	-	ko00000,ko00001	-	-	-	RAP
scaffold11.g3999.t1	3067.XP_002953621.1	5.13e-179	534.0	COG1062@1|root,KOG0022@2759|Eukaryota,37KE4@33090|Viridiplantae,34JYC@3041|Chlorophyta	3041|Chlorophyta	Q	Belongs to the zinc-containing alcohol dehydrogenase family. Class-III subfamily	-	-	1.1.1.1,1.1.1.284	ko:K00121	ko00010,ko00071,ko00350,ko00625,ko00626,ko00680,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01200,ko01220,ko05204,map00010,map00071,map00350,map00625,map00626,map00680,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01200,map01220,map05204	-	R00623,R00754,R02124,R04880,R05233,R05234,R06917,R06927,R06983,R07105,R08281,R08306,R08310	RC00050,RC00087,RC00088,RC00099,RC00116,RC00649,RC01715,RC01734,RC02273	ko00000,ko00001,ko01000	-	-	-	ADH_N,ADH_zinc_N
scaffold11.g4001.t1	554065.XP_005851901.1	3.8e-41	153.0	2ETK5@1|root,2T01A@2759|Eukaryota,382RQ@33090|Viridiplantae,34NQX@3041|Chlorophyta	3041|Chlorophyta	J	Ribosomal protein S1-like RNA-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	-
scaffold11.g4002.t1	554065.XP_005852232.1	3.2e-79	265.0	COG5414@1|root,KOG4011@2759|Eukaryota,37SV0@33090|Viridiplantae,34MNW@3041|Chlorophyta	3041|Chlorophyta	K	TAFII55 protein conserved region	-	-	-	ko:K03132	ko03022,map03022	-	-	-	ko00000,ko00001,ko03021,ko03036	-	-	-	TAFII55_N
scaffold11.g4003.t1	554065.XP_005851882.1	8.65e-231	645.0	COG0075@1|root,KOG2862@2759|Eukaryota,37P5E@33090|Viridiplantae,34JFD@3041|Chlorophyta	3041|Chlorophyta	E	Aminotransferase class-V	-	-	2.6.1.44,2.6.1.45,2.6.1.51	ko:K00830	ko00250,ko00260,ko00630,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko04146,map00250,map00260,map00630,map00680,map01100,map01110,map01120,map01130,map01200,map04146	M00346,M00532	R00369,R00372,R00585,R00588	RC00006,RC00008,RC00018	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_5
scaffold11.g4004.t1	554065.XP_005852216.1	0.0	1168.0	COG0277@1|root,KOG1231@2759|Eukaryota,37TDR@33090|Viridiplantae,34H7G@3041|Chlorophyta	3041|Chlorophyta	C	4Fe-4S dicluster domain	-	-	-	ko:K18930	-	-	-	-	ko00000	-	-	-	CCG,FAD-oxidase_C,FAD_binding_4,Fer4_8
scaffold11.g4006.t1	554065.XP_005851883.1	3.21e-191	564.0	COG1052@1|root,KOG0069@2759|Eukaryota,37ISZ@33090|Viridiplantae,34JC4@3041|Chlorophyta	3041|Chlorophyta	E	Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family	-	-	-	ko:K15893	ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200	M00532	R01388	RC00031	ko00000,ko00001,ko00002	-	-	-	2-Hacid_dh,2-Hacid_dh_C
scaffold11.g4008.t1	554065.XP_005851725.1	1.35e-32	130.0	COG2957@1|root,2QUHM@2759|Eukaryota,37HIX@33090|Viridiplantae,34KAW@3041|Chlorophyta	33090|Viridiplantae	E	Porphyromonas-type peptidyl-arginine deiminase	-	GO:0003674,GO:0003824,GO:0006576,GO:0006595,GO:0006596,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009308,GO:0009309,GO:0009987,GO:0016787,GO:0016810,GO:0016813,GO:0034641,GO:0042401,GO:0044106,GO:0044237,GO:0044249,GO:0044271,GO:0047632,GO:0071704,GO:1901564,GO:1901566,GO:1901576	3.5.3.12	ko:K10536	ko00330,ko01100,map00330,map01100	-	R01416	RC00177	ko00000,ko00001,ko01000	-	-	-	PAD_porph
scaffold11.g4011.t1	554065.XP_005852223.1	6.96e-146	435.0	COG0053@1|root,KOG2802@2759|Eukaryota,37SSA@33090|Viridiplantae,34HWQ@3041|Chlorophyta	3041|Chlorophyta	P	Cation efflux family	-	-	-	ko:K14696	-	-	-	-	ko00000,ko02000	2.A.4.6	-	-	Cation_efflux
scaffold11.g4016.t1	248742.XP_005650019.1	3.55e-76	239.0	COG1097@1|root,KOG3013@2759|Eukaryota,37I35@33090|Viridiplantae,34HJF@3041|Chlorophyta	3041|Chlorophyta	J	KH domain	-	-	-	ko:K03679	ko03018,map03018	M00390,M00391	-	-	ko00000,ko00001,ko00002,ko03019	-	-	-	ECR1_N,KH_6
scaffold11.g4017.t1	554065.XP_005843889.1	1.87e-276	882.0	COG5032@1|root,KOG0889@2759|Eukaryota,37KZ4@33090|Viridiplantae,34GX5@3041|Chlorophyta	3041|Chlorophyta	BDLT	Belongs to the PI3 PI4-kinase family	-	-	-	ko:K08874	ko05166,map05166	-	-	-	ko00000,ko00001,ko01001,ko03021,ko03036	-	-	-	PI3_PI4_kinase
